% Model,2D_turn.mph
% Version,COMSOL 6.3.0.290
% Date,"May 19 2025, 18:10"
% Table,Table 1 - Outlet Concentration
% Time (s),"Molar concentration, c (mol/m^3)","Molar concentration, c (mol/m^3)"
0.009040000000000001,1.6808023181970667E-13,-5.023271891578541E-13
0.00906,1.522494329460314E-13,-4.652323739130821E-13
0.009080000000000001,1.377265568822344E-13,-4.299518028729525E-13
0.0091,1.2477488036880036E-13,-3.9720863473733495E-13
0.009120000000000001,1.1293146347972955E-13,-3.672019708420343E-13
0.00914,1.0212175884320789E-13,-3.399210245541884E-13
0.009160000000000001,9.250231626862484E-14,-3.1375728569075043E-13
0.00918,8.365208228918147E-14,-2.896625464732476E-13
0.009200000000000002,7.56199913605428E-14,-2.676368069016757E-13
0.00922,6.848811721779985E-14,-2.4753484928178633E-13
0.00924,6.188177911046019E-14,-2.2832315576152196E-13
0.009260000000000001,5.5923669737849693E-14,-2.1066622976516435E-13
0.00928,5.064397454138568E-14,-1.945640712927169E-13
0.009300000000000001,4.5719464930484424E-14,-1.7979449963250753E-13
0.00932,4.1307704565541356E-14,-1.6573957322612066E-13
0.009340000000000001,3.738709514673525E-14,-1.52847013433055E-13
0.00936,3.3741472473680596E-14,-1.4111682025331283E-13
0.009380000000000001,3.0482691459323534E-14,-1.3029121535117857E-13
0.0094,2.7577436825958726E-14,-1.200420111295204E-13
0.009420000000000001,2.4883890127594642E-14,-1.1065805472253414E-13
0.00944,2.2481052823715502E-14,-1.0213934613022128E-13
0.009460000000000001,2.0329916377345814E-14,-9.422064383570902E-14
0.00948,1.834197024831395E-14,-8.676799942676129E-14
0.009500000000000001,1.657159187797576E-14,-7.995706315385198E-14
0.00952,1.4978503332271357E-14,-7.378783501698228E-14
0.009540000000000002,1.351198991250343E-14,-6.800551589785292E-14
0.00956,1.2208009008386803E-14,-6.260028305729086E-14
0.00958,1.1027697694927072E-14,-5.766946687179952E-14
0.009600000000000001,9.945920472677513E-15,-5.321306734137856E-14
0.00962,8.985426215071145E-15,-4.899713765312308E-14
0.009640000000000001,8.110407016935027E-15,-4.5086100754323075E-14
0.00966,7.312444524243834E-15,-4.152485451640457E-14
0.009680000000000001,6.605007019305714E-15,-3.831339893936692E-14
0.0097,5.955977636527696E-15,-3.524375306322507E-14
0.009720000000000001,5.367319976753585E-15,-3.242021151814032E-14
0.00974,4.846213537938867E-15,-2.9853978254753305E-14
0.009760000000000001,4.3645825091560805E-15,-2.7535806363492123E-14
0.00978,3.930424140823315E-15,-2.531345767182914E-14
0.009800000000000001,3.5467344021687833E-15,-2.3280194983078415E-14
0.00982,3.189422915732115E-15,-2.1436018297240273E-14
0.009840000000000002,2.8695707146831557E-15,-1.9760347016236726E-14
0.00986,2.5862478149591265E-15,-1.8162003039935652E-14
0.009880000000000002,2.322775614417034E-15,-1.670252428671981E-14
0.0099,2.087662172824249E-15,-1.538191075658947E-14
0.00992,1.878741531300484E-15,-1.4173713216961781E-14
0.009940000000000001,1.6851949825059454E-15,-1.3026497131921528E-14
0.00996,1.5129413098636656E-15,-1.1980449846927399E-14
0.009980000000000001,1.359371880663019E-15,-1.1035571361979213E-14
0.01,1.2177284537037186E-15,-1.0163648727898333E-14
0.010020000000000001,1.0920616475581496E-15,-9.340176358799257E-15
0.01004,9.796155079572087E-16,-8.589968097310941E-15
0.010060000000000001,8.76424878758145E-16,-7.91302394343325E-15
0.01008,7.851969459196939E-16,-7.282227986430847E-15
0.010100000000000001,7.032158877835557E-16,-6.690349696348028E-15
0.01012,6.284137110543925E-16,-6.1514699597108026E-15
0.010140000000000001,5.625372932533794E-16,-5.6655887765190685E-15
0.01016,5.030278732973101E-16,-5.208180020000788E-15
0.010180000000000002,4.490800835860805E-16,-4.782155450688554E-15
0.0102,4.0176048895725704E-16,-4.394552988247938E-15
0.010220000000000002,3.5873798127017044E-16,-4.045372632678872E-15
0.01024,3.2001844925341366E-16,-3.713298337090675E-15
0.01026,2.8619376839442123E-16,-3.406580946494694E-15
0.010280000000000001,2.5519858178755614E-16,-3.1278607224214805E-15
0.0103,2.2752827252550825E-16,-2.8771376648710817E-15
0.010320000000000001,2.0345204439727897E-16,-2.636247796680604E-15
0.01034,1.8118379489507918E-16,-2.415817108826279E-15
0.010360000000000001,1.6148139183173437E-16,-2.215891497270743E-15
0.01038,1.4433388529647987E-16,-2.0350616291358673E-15
0.010400000000000001,1.2843845691164905E-16,-1.8621768111727877E-15
0.01042,1.1445067671424375E-16,-1.7043469149932552E-15
0.010440000000000001,1.0222989585674558E-16,-1.5615719405972441E-15
0.01046,9.094106072606308E-17,-1.4316844622173772E-15
0.010480000000000001,8.103330096176681E-17,-1.308216979575579E-15
0.0105,7.233421165058427E-17,-1.1957971338145163E-15
0.010520000000000002,6.433223305753064E-17,-1.0944249249341698E-15
0.01054,5.732704197898615E-17,-1.001608368408847E-15
0.010560000000000002,5.113952448147642E-17,-9.139483186931595E-16
0.01058,4.547585469162897E-17,-8.343718359464444E-16
0.0106,4.052994553418551E-17,-7.628789201686937E-16
0.010620000000000001,3.613087180697781E-17,-6.969247756818274E-16
0.01064,3.212700003900717E-17,-6.35093300549628E-16
0.010660000000000001,2.8639080714677425E-17,-5.791481247565485E-16
0.01068,2.551229351452046E-17,-5.290892483025993E-16
0.010700000000000001,2.2684609886675843E-17,-4.824869663225859E-16
0.01072,2.0227339415753672E-17,-4.391671092557673E-16
0.010740000000000001,1.80051212338831E-17,-4.001063396269739E-16
0.01076,1.600983688107181E-17,-3.653046574362117E-16
0.010780000000000001,1.4280223767792836E-17,-3.325474728636076E-16
0.0108,1.2700922123742604E-17,-3.0239337874059836E-16
0.010820000000000001,1.1294113017973446E-17,-2.7529854081800954E-16
0.01084,1.0077706557551781E-17,-2.5126295909584586E-16
0.010860000000000002,8.955275204396908E-18,-2.2834046074727427E-16
0.01088,7.964121437275588E-18,-2.0747369943779638E-16
0.010900000000000002,7.106973046847209E-18,-1.8878792000416515E-16
0.010920000000000001,6.311548433271134E-18,-1.7221141272703958E-16
0.01094,5.6137451067590084E-18,-1.5630056498840919E-16
0.010960000000000001,5.007223416216282E-18,-1.419336118441507E-16
0.01098,4.446450041122641E-18,-1.2911055329426652E-16
0.011000000000000001,3.955523033434893E-18,-1.1765501663878591E-16
0.01102,3.526341497974311E-18,-1.0671874744752986E-16
0.011040000000000001,3.131250711237492E-18,-9.686861208500303E-17
0.01106,2.7861103687305775E-18,-8.810461055120702E-17
0.011080000000000001,2.482404621101184E-18,-8.020649804405598E-17
0.0111,2.2042214919295906E-18,-7.271624934219193E-17
0.011120000000000001,1.961744266671423E-18,-6.598613759352984E-17
0.01114,1.7468155608585326E-18,-6.001616279807097E-17
0.011160000000000002,1.5510702870118823E-18,-5.4579750628330016E-17
0.01118,1.3808374706561573E-18,-4.94645385899844E-17
0.011200000000000002,1.2287207571320398E-18,-4.487908501165272E-17
0.01122,1.091069524213739E-18,-4.082338989333575E-17
0.011240000000000002,9.716396719656283E-19,-3.7085690621026595E-17
0.011260000000000001,8.639654209634057E-19,-3.360071652996053E-17
0.01128,7.672270758650664E-19,-3.048371968173721E-17
0.011300000000000001,6.834973584071881E-19,-2.773470007635642E-17
0.01132,6.072701175508324E-19,-2.5166911197700518E-17
0.011340000000000001,5.393265845279453E-19,-2.2797314831946627E-17
0.01136,4.806664519362455E-19,-2.0682651325385518E-17
0.011380000000000001,4.2452527114038005E-19,-1.8822920678016834E-17
0.0114,3.73253195931614E-19,-1.705976217371404E-17
0.011420000000000001,3.2734882560093294E-19,-1.5451299835826546E-17
0.01144,2.868121601483443E-19,-1.401908492038081E-17
0.011460000000000001,2.5164319957384104E-19,-1.2763117427376596E-17
0.01148,2.212307670765688E-19,-1.1552845765597553E-17
0.011500000000000002,1.9101875192936472E-19,-1.0462670523732157E-17
0.01152,1.6453166328839391E-19,-9.49413592779397E-18
0.011540000000000002,1.4176950115365173E-19,-8.638360560441723E-18
0.01156,1.2273226552514222E-19,-7.816635669894663E-18
0.011580000000000002,1.0741995640286188E-19,-7.078743199709576E-18
0.011600000000000001,9.402731562026273E-20,-6.424683149886588E-18
0.01162,7.974382971793582E-20,-5.840982013968725E-18
0.011640000000000001,6.746581878380013E-20,-5.284453977635465E-18
0.01166,5.719328281785773E-20,-4.7856300430459196E-18
0.011680000000000001,4.8926221820106887E-20,-4.344510210199999E-18
0.0117,4.2664635790549E-20,-3.9464193042190736E-18
0.011720000000000001,3.660989812331614E-20,-3.56992626898382E-18
0.01174,3.035500249776782E-20,-3.233108872725429E-18
0.011760000000000001,2.5092153258000458E-20,-2.935967115443838E-18
0.01178,2.0821350404014953E-20,-2.664464274705548E-18
0.011800000000000001,1.754259393581054E-20,-2.4100349396469563E-18
0.01182,1.5255883853387824E-20,-2.1828583499481834E-18
0.011840000000000002,1.2602769776041127E-20,-1.9829345056091852E-18
0.01186,1.007685417004266E-20,-1.7977512829799195E-18
0.011880000000000002,8.009570885394108E-21,-1.6259826474471889E-18
0.0119,6.400919922095835E-21,-1.4729166545722487E-18
0.011920000000000002,5.250901280147557E-21,-1.3385533043550714E-18
0.011940000000000001,4.559514959549475E-21,-1.2122266691092662E-18
0.01196,3.2001981929463904E-21,-1.0963730511435653E-18
0.011980000000000001,1.9583443030758433E-21,-9.933437293106473E-19
0.012,8.403989965011522E-22,-9.031387036105322E-19
0.012020000000000001,-1.5363772677787354E-22,-8.16943774095424E-19
0.01204,-1.0237658667610638E-21,-7.388737594286925E-19
0.012060000000000001,-1.7699854234485682E-21,-6.695905196177309E-19
0.01208,-2.392296396840259E-21,-6.088455009327094E-19
